1292.58	1292.58
1292.34	1292.34
1292.1	1292.1
1291.92	1291.92
1291.68	1291.68
1291.44	1291.44
1291.2	1291.2
1290.77	1290.77
1290.51	1290.51
1290.24	1290.24
1289.75	1289.75
1289.4	1289.4
1289.02	1289.02
1288.42	1288.42
1288	1288
1287.59	1287.59
1287.47	1287.47
1286.96	1286.96
1286.67	1286.67
1286.41	1286.41
1286.16	1286.16
1285.97	1285.97
1285.73	1285.73
1285.49	1285.49
1285.25	1285.25
1284.82	1284.82
1284.83	1284.83
1284.59	1284.59
1284.35	1284.35
1284.17	1284.17
1283.93	1283.93
1283.93	1283.93
1283.5	1283.5
1283.51	1283.51
1283.27	1283.27
1283.28	1283.28
1282.85	1282.85
1282.86	1282.86
1282.61	1282.61
1282.37	1282.37
1282.19	1282.19
1281.95	1281.95
1281.71	1281.71
1281.47	1281.47
1281.29	1281.29
1281.04	1281.04
1280.8	1280.8
1280.81	1280.81
1280.57	1280.57
1280.38	1280.38
1280.14	1280.14
1279.9	1279.9
1279.91	1279.91
1279.48	1279.48
1279.49	1279.49
1279.24	1279.24
1279.25	1279.25
1279.01	1279.01
1278.83	1278.83
1278.58	1278.58
1278.34	1278.34
1278.35	1278.35
1278.1	1278.1
1277.91	1277.91
1277.88	1277.88
1277.83	1277.83
1277.48	1277.48
1277.16	1277.16
1276.99	1276.99
1276.82	1276.82
1276.66	1276.66
1276.29	1276.29
1276.21	1276.21
1275.98	1275.98
1275.72	1275.72
1275.72	1275.72
1275.72	1275.72
1275.48	1275.48
1275.48	1275.48
1275.3	1275.3
1275.3	1275.3
1275.31	1275.31
1275.31	1275.31
1275.07	1275.07
1275.08	1275.08
1274.89	1274.89
1274.9	1274.9
1274.9	1274.9
1274.9	1274.9
1274.91	1274.91
1274.91	1274.91
1274.67	1274.67
1274.67	1274.67
1274.49	1274.49
1274.24	1274.24
1274.25	1274.25
1274	1274
1274	1274
1274.01	1274.01
1274.01	1274.01
1274.01	1274.01
1274.01	1274.01
1274.02	1274.02
1273.83	1273.83
1273.83	1273.83
1273.83	1273.83
1273.59	1273.59
1273.59	1273.59
1273.59	1273.59
1273.59	1273.59
1273.59	1273.59
1273.59	1273.59
1273.84	1273.84
1273.85	1273.85
1273.85	1273.85
1273.85	1273.85
1273.85	1273.85
1273.85	1273.85
1273.85	1273.85
1273.85	1273.85
1273.85	1273.85
1273.85	1273.85
1273.85	1273.85
1273.85	1273.85
1273.85	1273.85
1274.1	1274.1
1274.1	1274.1
1274.1	1274.1
1274.34	1274.34
1274.34	1274.34
1274.34	1274.34
1274.59	1274.59
1274.59	1274.59
1274.59	1274.59
1274.83	1274.83
1274.83	1274.83
1274.83	1274.83
1275.08	1275.08
1275.07	1275.07
1275.07	1275.07
1275.32	1275.32
1275.32	1275.32
1275.75	1275.75
1275.75	1275.75
1275.75	1275.75
1275.99	1275.99
1275.99	1275.99
1275.99	1275.99
1275.98	1275.98
1276.23	1276.23
1276.23	1276.23
1276.23	1276.23
1276.23	1276.23
1276.22	1276.22
1276.22	1276.22
1276.22	1276.22
1276.22	1276.22
1276.41	1276.41
1276.4	1276.4
1276.65	1276.65
1276.65	1276.65
1276.65	1276.65
1276.64	1276.64
1276.64	1276.64
1276.89	1276.89
1276.89	1276.89
1276.89	1276.89
1276.89	1276.89
1276.88	1276.88
1277.13	1277.13
1277.13	1277.13
1277.13	1277.13
1277.12	1277.12
1277.37	1277.37
1277.56	1277.56
1277.56	1277.56
1277.55	1277.55
1277.55	1277.55
1277.55	1277.55
1277.55	1277.55
1277.55	1277.55
1277.55	1277.55
1277.79	1277.79
1277.79	1277.79
1277.79	1277.79
1277.79	1277.79
1278.03	1278.03
1278.03	1278.03
1278.03	1278.03
1278.28	1278.28
1278.27	1278.27
1278.27	1278.27
1278.46	1278.46
1278.71	1278.71
1278.7	1278.7
1278.7	1278.7
1278.95	1278.95
1278.95	1278.95
1279.19	1279.19
1279.19	1279.19
1279.19	1279.19
1279.44	1279.44
1279.44	1279.44
1279.68	1279.68
1279.68	1279.68
1279.68	1279.68
1279.92	1279.92
1279.92	1279.92
1280.17	1280.17
1280.36	1280.36
1280.6	1280.6
1280.6	1280.6
1280.85	1280.85
1280.85	1280.85
1280.85	1280.85
1280.85	1280.85
1281.09	1281.09
1281.09	1281.09
1281.09	1281.09
1281.34	1281.34
1281.34	1281.34
1281.58	1281.58
1281.58	1281.58
1281.83	1281.83
1281.83	1281.83
1282.07	1282.07
1282.07	1282.07
1282.07	1282.07
1282.07	1282.07
1282.32	1282.32
1282.07	1282.07
1282.26	1282.26
1282.26	1282.26
1282.25	1282.25
1282.25	1282.25
1282	1282
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.25	1282.25
1282.26	1282.26
1282.07	1282.07
1282.07	1282.07
1282.07	1282.07
1281.83	1281.83
1281.83	1281.83
1281.83	1281.83
1281.58	1281.58
1281.58	1281.58
1281.59	1281.59
1281.59	1281.59
1281.59	1281.59
1281.59	1281.59
1281.35	1281.35
1281.35	1281.35
1281.35	1281.35
1281.16	1281.16
1280.92	1280.92
1280.92	1280.92
1280.92	1280.92
1280.68	1280.68
1280.68	1280.68
1280.68	1280.68
1280.68	1280.68
1280.69	1280.69
1280.69	1280.69
1280.69	1280.69
1280.7	1280.7
1280.51	1280.51
1280.26	1280.26
1280.27	1280.27
1280.27	1280.27
1280.28	1280.28
1280.28	1280.28
1280.28	1280.28
1280.28	1280.28
1280.04	1280.04
1279.85	1279.85
1279.86	1279.86
1279.61	1279.61
1279.62	1279.62
1279.37	1279.37
1279.13	1279.13
1278.89	1278.89
1278.45	1278.45
1278.46	1278.46
1278.21	1278.21
1278.22	1278.22
1278.22	1278.22
1277.98	1277.98
1277.73	1277.73
1277.55	1277.55
1277.3	1277.3
1277.31	1277.31
1277.31	1277.31
1277.32	1277.32
1277.07	1277.07
1277.08	1277.08
1277.08	1277.08
1276.65	1276.65
1276.65	1276.65
1276.65	1276.65
1276.41	1276.41
1276.41	1276.41
1276.17	1276.17
1276.17	1276.17
1275.99	1275.99
1276	1276
1275.75	1275.75
1275.76	1275.76
1275.76	1275.76
1275.76	1275.76
1275.52	1275.52
1275.52	1275.52
1275.34	1275.34
1275.34	1275.34
1275.1	1275.1
1275.1	1275.1
1275.1	1275.1
1275.11	1275.11
1275.11	1275.11
1275.11	1275.11
1275.12	1275.12
1274.93	1274.93
1274.93	1274.93
1274.93	1274.93
1274.94	1274.94
1274.94	1274.94
1274.94	1274.94
1274.94	1274.94
1274.7	1274.7
1274.7	1274.7
1274.46	1274.46
1274.46	1274.46
1274.21	1274.21
1274.03	1274.03
1274.03	1274.03
1274.03	1274.03
1274.04	1274.04
1273.79	1273.79
1273.79	1273.79
1273.8	1273.8
1273.8	1273.8
1273.8	1273.8
1273.8	1273.8
1273.56	1273.56
1273.37	1273.37
1273.38	1273.38
1273.38	1273.38
1273.38	1273.38
1273.38	1273.38
1273.39	1273.39
1273.39	1273.39
1273.4	1273.4
1273.4	1273.4
1273.15	1273.15
1272.97	1272.97
1272.97	1272.97
1272.97	1272.97
1272.73	1272.73
1272.73	1272.73
1272.73	1272.73
1272.73	1272.73
1272.74	1272.74
1272.49	1272.49
1272.49	1272.49
1272.5	1272.5
1272.5	1272.5
1272.31	1272.31
1272.32	1272.32
1272.32	1272.32
1272.07	1272.07
1272.08	1272.08
1272.08	1272.08
1272.08	1272.08
1272.09	1272.09
1272.09	1272.09
1271.85	1271.85
1271.66	1271.66
1271.66	1271.66
1271.67	1271.67
1271.67	1271.67
1271.67	1271.67
1271.67	1271.67
1271.68	1271.68
1271.68	1271.68
1271.93	1271.93
1271.93	1271.93
1271.93	1271.93
1271.93	1271.93
1271.93	1271.93
1271.75	1271.75
1271.75	1271.75
1271.75	1271.75
1271.75	1271.75
1271.75	1271.75
1271.75	1271.75
1271.75	1271.75
1271.75	1271.75
1271.75	1271.75
1271.75	1271.75
1271.76	1271.76
1271.76	1271.76
1271.76	1271.76
1271.76	1271.76
1271.76	1271.76
1271.76	1271.76
1271.76	1271.76
1271.76	1271.76
1271.76	1271.76
1271.76	1271.76
1271.76	1271.76
1271.77	1271.77
1271.77	1271.77
1271.77	1271.77
1271.77	1271.77
1271.77	1271.77
1271.77	1271.77
1272.02	1272.02
1272.02	1272.02
1272.02	1272.02
1272.26	1272.26
1272.26	1272.26
1272.26	1272.26
1272.27	1272.27
1272.27	1272.27
1272.27	1272.27
1272.27	1272.27
1272.27	1272.27
1272.08	1272.08
1272.08	1272.08
1272.08	1272.08
1272.08	1272.08
1272.08	1272.08
1272.09	1272.09
1272.09	1272.09
1272.09	1272.09
1271.84	1271.84
1272.09	1272.09
1272.09	1272.09
1271.85	1271.85
1271.85	1271.85
1271.85	1271.85
1271.85	1271.85
1271.61	1271.61
1271.61	1271.61
1271.36	1271.36
1271.36	1271.36
1271.37	1271.37
1271.12	1271.12
1271.12	1271.12
1271.12	1271.12
1270.69	1270.69
1270.69	1270.69
1270.69	1270.69
1270.69	1270.69
1270.45	1270.45
1270.45	1270.45
1270.45	1270.45
1270.21	1270.21
1270.21	1270.21
1270.21	1270.21
1269.97	1269.97
1269.97	1269.97
1269.97	1269.97
1269.79	1269.79
1269.54	1269.54
1269.55	1269.55
1269.55	1269.55
1269.3	1269.3
1269.3	1269.3
1269.31	1269.31
1269.31	1269.31
1269.31	1269.31
1269.31	1269.31
1269.32	1269.32
1269.32	1269.32
1269.13	1269.13
1269.14	1269.14
1269.14	1269.14
1269.14	1269.14
1269.14	1269.14
1269.15	1269.15
1269.15	1269.15
1269.15	1269.15
1269.16	1269.16
1269.17	1269.17
1269.2	1269.2
1269.27	1269.27
1269.18	1269.18
1269.33	1269.33
1269.5	1269.5
1269.68	1269.68
1269.84	1269.84
1269.97	1269.97
1270.07	1270.07
1270.12	1270.12
1270.14	1270.14
1270.15	1270.15
1270.16	1270.16
1270.16	1270.16
1270.16	1270.16
1270.16	1270.16
1270.16	1270.16
1270.16	1270.16
1270.16	1270.16
1270.16	1270.16
1270.17	1270.17
1269.98	1269.98
1269.98	1269.98
1269.98	1269.98
1269.98	1269.98
1269.98	1269.98
1270.23	1270.23
1270.23	1270.23
1270.23	1270.23
1270.24	1270.24
1270.24	1270.24
1270.24	1270.24
1270.24	1270.24
1270.24	1270.24
1270.24	1270.24
1270.24	1270.24
1270.25	1270.25
1270.25	1270.25
1270.25	1270.25
1270.25	1270.25
1270.25	1270.25
1270.25	1270.25
1270.25	1270.25
1270.01	1270.01
1269.82	1269.82
1269.82	1269.82
1269.82	1269.82
1269.82	1269.82
1269.83	1269.83
1269.83	1269.83
1269.83	1269.83
1270.08	1270.08
1270.08	1270.08
1270.08	1270.08
1270.08	1270.08
1270.08	1270.08
1270.08	1270.08
1270.08	1270.08
1270.09	1270.09
1270.09	1270.09
1270.09	1270.09
1270.09	1270.09
1270.09	1270.09
1270.09	1270.09
1270.09	1270.09
1270.1	1270.1
1269.91	1269.91
1269.91	1269.91
1270.16	1270.16
1270.16	1270.16
1270.16	1270.16
1270.16	1270.16
1270.17	1270.17
1270.17	1270.17
1270.17	1270.17
1270.17	1270.17
1270.17	1270.17
1270.18	1270.18
1270.18	1270.18
1270.18	1270.18
1270.43	1270.43
1270.43	1270.43
1270.43	1270.43
1270.24	1270.24
1270.25	1270.25
1270.25	1270.25
1270.25	1270.25
1270.25	1270.25
1270.25	1270.25
1270.26	1270.26
1270.26	1270.26
1270.26	1270.26
1270.26	1270.26
1270.26	1270.26
1270.27	1270.27
1270.27	1270.27
1270.52	1270.52
1270.52	1270.52
1270.52	1270.52
1270.33	1270.33
1270.33	1270.33
1270.34	1270.34
1270.34	1270.34
1270.34	1270.34
1270.34	1270.34
1270.35	1270.35
1270.35	1270.35
1270.35	1270.35
1270.35	1270.35
1270.35	1270.35
1270.36	1270.36
1270.36	1270.36
1270.61	1270.61
1270.42	1270.42
1270.42	1270.42
1270.42	1270.42
1270.43	1270.43
1270.43	1270.43
1270.43	1270.43
1270.43	1270.43
1270.44	1270.44
1270.44	1270.44
1270.44	1270.44
1270.69	1270.69
1270.69	1270.69
1270.7	1270.7
1270.51	1270.51
1270.51	1270.51
1270.52	1270.52
1270.53	1270.53
1270.56	1270.56
1270.87	1270.87
1270.98	1270.98
1271.12	1271.12
1271.29	1271.29
1271.47	1271.47
1271.89	1271.89
1272.02	1272.02
1271.92	1271.92
1272.22	1272.22
1272.25	1272.25
1272.26	1272.26
1272.26	1272.26
1272.26	1272.26
1272.27	1272.27
1272.27	1272.27
1272.27	1272.27
1272.27	1272.27
1272.28	1272.28
1272.09	1272.09
1272.09	1272.09
1272.1	1272.1
1272.1	1272.1
1272.11	1272.11
1272.11	1272.11
1272.11	1272.11
1272.12	1272.12
1272.12	1272.12
1271.93	1271.93
1271.94	1271.94
1271.94	1271.94
1271.94	1271.94
1271.95	1271.95
1271.95	1271.95
1271.7	1271.7
1271.71	1271.71
1271.71	1271.71
1271.53	1271.53
1271.53	1271.53
1271.53	1271.53
1271.29	1271.29
1271.29	1271.29
1271.3	1271.3
1271.3	1271.3
1271.3	1271.3
1271.06	1271.06
1270.87	1270.87
1270.88	1270.88
1270.88	1270.88
1270.64	1270.64
1270.64	1270.64
1270.65	1270.65
1270.65	1270.65
1270.47	1270.47
1270.47	1270.47
1270.47	1270.47
1270.48	1270.48
1270.48	1270.48
1270.49	1270.49
1270.49	1270.49
1270.49	1270.49
1270.06	1270.06
1270.06	1270.06
1270.07	1270.07
1270.07	1270.07
1270.32	1270.32
1270.33	1270.33
1270.33	1270.33
1270.15	1270.15
1270.15	1270.15
1270.16	1270.16
1270.41	1270.41
1270.41	1270.41
1270.42	1270.42
1270.42	1270.42
1270.51	1270.51
1270.51	1270.51
1270.52	1270.52
1270.52	1270.52
1270.53	1270.53
1270.53	1270.53
1270.53	1270.53
1270.35	1270.35
1270.35	1270.35
1270.36	1270.36
1270.61	1270.61
